part,table,insurer,year,hb_context,hb_metric,hb_value,status,iris_metric,iris_lob,iris_cob,iris_value,ratio
Part II,44,SBI General Insurance Co. Ltd.,2018-19,MARINE INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2018-19,13.769299132,relocated,claims_incurred_net__inr,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2019-20,MARINE INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2019-20,12.805819199,relocated,claims_incurred_net__inr,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2020-21,MARINE INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2020-21,31.05,relocated,claims_incurred_net__inr,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2021-22,MARINE INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2021-22,55.1312,relocated,claims_incurred_net__inr,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2022-23,MARINE INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2022-23,92.5178,relocated,claims_incurred_net__inr,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2023-24,MARINE INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2023-24,106.3353,relocated,claims_incurred_net__inr,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2024-25,MARINE INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2024-25,76.06275314,relocated,claims_incurred_net__inr,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2014-15,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2014-15,140.910878112713,relocated,net_earned_premium__inr,Fire,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2015-16,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2015-16,97.92,relocated,claims_incurred_net__inr,Fire,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2016-17,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2016-17,97.96439619416442,relocated,incurred_claims_ratio__percent,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2017-18,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2017-18,82.32525649145666,relocated,incurred_claims_ratio__percent,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2018-19,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2018-19,114.17,relocated,claims_incurred_net__inr,Fire,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2019-20,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2019-20,72.18222894376164,relocated,incurred_claims_ratio__percent,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2020-21,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2020-21,133.49097162510748,relocated,a_interest_dividend_rent_gross__inr,Shareholders Account,General,,
Part II,44,SBI General Insurance Co. Ltd.,2021-22,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2021-22,133.629899124687,relocated,net_earned_premium__inr,Health,Individual - Family Floater,,
Part II,44,SBI General Insurance Co. Ltd.,2022-23,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2022-23,134.13,relocated,cash_and_bank_balances__inr,Balance Sheet,General,,
Part II,44,SBI General Insurance Co. Ltd.,2023-24,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2023-24,161.6669480007225,relocated,incurred_claims_ratio__percent,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2024-25,MARINE INSURANCE · INCURRED CLAIMS RATIO  (Percent),2024-25,112.61882312703581,relocated,incurred_claims_ratio__percent,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2014-15,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2014-15,482.92,relocated,net_earned_premium__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2015-16,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2015-16,600.54,relocated,net_earned_premium__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2016-17,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2016-17,675.418125699,relocated,gross_direct_premium_within_india__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2017-18,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2017-18,738.088140196,relocated,net_earned_premium__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2018-19,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2018-19,929.637045903,relocated,gross_direct_premium_within_india__inr,Fire,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2019-20,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2019-20,845.43458179,relocated,net_earned_premium__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2020-21,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2020-21,980.0137239,relocated,net_earned_premium__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2021-22,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2021-22,1345.6156623,relocated,gross_direct_premium_within_india__inr,Fire,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2022-23,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2022-23,1670.409729529,relocated,net_earned_premium__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2023-24,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2023-24,1848.213417,relocated,gross_direct_premium_within_india__inr,Fire,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2024-25,MOTOR INSURANCE · NET PREMIUM EARNED  (₹Crore),2024-25,3361.78123116601,relocated,net_earned_premium__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2014-15,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2014-15,498.6688,relocated,claims_incurred_net__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2015-16,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2015-16,648.13,relocated,claims_incurred_net__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2016-17,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2016-17,689.425775749,relocated,gross_direct_premium_within_india__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2017-18,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2017-18,677.205516147,relocated,claims_incurred_net__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2018-19,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2018-19,809.120186607,relocated,claims_incurred_net__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2019-20,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2019-20,778.239088996,relocated,claims_incurred_net__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2020-21,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2020-21,843.807907609,relocated,claims_incurred_net__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2021-22,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2021-22,1259.266,relocated,claims_incurred_net__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2022-23,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2022-23,1502.85,relocated,claims_incurred_net__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2023-24,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2023-24,1562.3,relocated,claims_incurred_net__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2024-25,MOTOR INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2024-25,2830.666352272,relocated,gross_direct_premium_within_india__inr,Others,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2014-15,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2014-15,103.26116126894722,relocated,incurred_claims_ratio__percent,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2015-16,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2015-16,107.92302124287461,relocated,incurred_claims_ratio__percent,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2016-17,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2016-17,102.07392273275214,relocated,claims_incurred_net__inr,Health,Group (excl. Govt),,
Part II,44,SBI General Insurance Co. Ltd.,2017-18,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2017-18,91.75130709554111,relocated,incurred_claims_ratio__percent,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2018-19,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2018-19,87.04,relocated,net_earned_premium__inr,Health,Individual - Other,,
Part II,44,SBI General Insurance Co. Ltd.,2019-20,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2019-20,92.05195833700934,relocated,incurred_claims_ratio__percent,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2020-21,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2020-21,86.10164194956741,relocated,incurred_claims_ratio__percent,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2021-22,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2021-22,93.5828881366908,relocated,incurred_claims_ratio__percent,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2022-23,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2022-23,89.968944351381,relocated,c_others_2__inr,Shareholders Account,General,,
Part II,44,SBI General Insurance Co. Ltd.,2023-24,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2023-24,84.53028127757607,relocated,gross_direct_premium_within_india__inr,Marine,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2024-25,MOTOR INSURANCE · INCURRED CLAIMS RATIO  (Percent),2024-25,84.20138485008447,relocated,incurred_claims_ratio__percent,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2014-15,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2014-15,242.52,relocated,net_earned_premium__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2015-16,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2015-16,388.93,relocated,net_earned_premium__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2016-17,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2016-17,548.337644058999,relocated,net_earned_premium__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2017-18,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2017-18,806.210097558657,relocated,gross_direct_premium_within_india__inr,Fire,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2018-19,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2018-19,978.666126322093,relocated,net_earned_premium__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2019-20,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2019-20,1290.62797308693,relocated,net_earned_premium__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2020-21,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2020-21,1718.24125559025,relocated,net_earned_premium__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2021-22,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2021-22,1935.2047216,relocated,net_earned_premium__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2022-23,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2022-23,2032.899849812,relocated,net_earned_premium__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2023-24,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2023-24,3394.2219,relocated,net_earned_premium__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2024-25,HEALTH INSURANCE · NET PREMIUM EARNED  (₹Crore),2024-25,3824.57807190601,relocated,net_earned_premium__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2014-15,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2014-15,194.9245,relocated,claims_incurred_net__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2015-16,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2015-16,211.61270000000002,relocated,claims_incurred_net__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2016-17,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2016-17,292.997678452,relocated,claims_incurred_net__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2017-18,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2017-18,426.755787909357,relocated,claims_incurred_net__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2018-19,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2018-19,509.212707057501,relocated,claims_incurred_net__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2019-20,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2019-20,652.321132335707,relocated,claims_incurred_net__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2020-21,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2020-21,1043.35717824687,relocated,claims_incurred_net__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2021-22,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2021-22,1585.26323370505,relocated,claims_incurred_net__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2022-23,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2022-23,1502.7702,relocated,claims_incurred_net__inr,Motor,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2023-24,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2023-24,2982.1227,relocated,claims_incurred_net__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2024-25,HEALTH INSURANCE · CLAIMS INCURRED (NET)  (₹Crore),2024-25,3143.44765699601,relocated,claims_incurred_net__inr,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2014-15,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2014-15,80.37460827972951,relocated,incurred_claims_ratio__percent,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2015-16,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2015-16,54.40951605434352,relocated,incurred_claims_ratio__percent,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2016-17,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2016-17,53.43380700313083,relocated,incurred_claims_ratio__percent,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2017-18,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2017-18,52.93357019487191,relocated,debit_balance_in_profit_and_loss_account__inr,Balance Sheet,General,,
Part II,44,SBI General Insurance Co. Ltd.,2018-19,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2018-19,52.03,relocated,incurred_claims_ratio__percent,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2019-20,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2019-20,50.54292529980443,relocated,incurred_claims_ratio__percent,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2020-21,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2020-21,60.72239127377117,relocated,incurred_claims_ratio__percent,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2021-22,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2021-22,81.91708174390881,relocated,incurred_claims_ratio__percent,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2022-23,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2022-23,73.92,relocated,other_income_net_of_other_expenses__inr,Policyholders Account,Miscellaneous,,
Part II,44,SBI General Insurance Co. Ltd.,2023-24,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2023-24,87.85880204237678,relocated,incurred_claims_ratio__percent,Fire,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2024-25,HEALTH INSURANCE · INCURRED CLAIMS RATIO  (Percent),2024-25,82.19070438348895,relocated,incurred_claims_ratio__percent,Health,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2014-15,OTHER SEGMENTS · NET PREMIUM EARNED  (₹Crore),2014-15,38.84,relocated,net_earned_premium__inr,Others,All Classes,,
Part II,44,SBI General Insurance Co. Ltd.,2015-16,OTHER SEGMENTS · NET PREMIUM EARNED  (₹Crore),2015-16,48.76,relocated,net_earned_premium__inr,Others,All Classes,,
